GeneID	Base mean	log2(FC)	StdErr	Wald-Stats	P-Value	P-adj
gene-PA3198	325.580384047305	2.00239421789538	0.140908576033484	14.2105915357455	7.87574175762377e-46	1.63545808570476e-44
gene-PA5424	1730.31722381551	1.30995643126214	0.092275341691241	14.196169932866	9.67580487705053e-46	2.00024486471762e-44
gene-PA5527	1096.05763031609	1.36832319680001	0.0964561712297863	14.1859580299976	1.11926668637264e-45	2.30349081436512e-44
gene-PA1675	496.154598340007	-1.72717565501299	0.121796104261218	-14.1808776683751	1.20332111853359e-45	2.46547126952882e-44
gene-PA4608	1337.63861286107	1.53067720010434	0.108393137040251	14.1215324318544	2.79839133234807e-45	5.70822302748877e-44
gene-PA3818	2028.43838268946	-1.50044593483808	0.106545600642405	-14.0826643783629	4.85444600745002e-45	9.85858858781701e-44
gene-PA1324	1764.24585616087	2.10408998159062	0.149511916448168	14.073058733884	5.56110886933649e-45	1.12441718805444e-43
gene-PA3352	2908.42102652947	-1.32223993595915	0.0941193647265847	-14.0485429305673	7.86353068664018e-45	1.58300770591316e-43
gene-PA3718	353.187036592777	-3.18171596064159	0.227520868840899	-13.9842818676405	1.94429481690586e-44	3.8970430895374e-43
gene-PA3761	450.589141491988	-1.88772337009	0.135106865360971	-13.9720758456388	2.30800106486596e-44	4.60601078313077e-43
gene-PA4760	1502.88052550598	-1.279790867715	0.0916243456832758	-13.9678036243657	2.4506841792947e-44	4.86967847696058e-43
gene-PA1241	577.508240956427	-2.69451017119744	0.192966365606927	-13.9636260584716	2.59868636986003e-44	5.14160693779174e-43
gene-PA4667	1330.86059544234	1.32987068879167	0.0953500354938031	13.9472490167883	3.26976013264923e-44	6.44170692799698e-43
gene-PA1291	290.425177073719	-3.13127815350695	0.224799043621447	-13.929232540597	4.2085334087099e-44	8.25588894219261e-43
gene-PA1797	782.505478804996	-2.26463221944735	0.162687652394401	-13.920123538062	4.78077055870195e-44	9.33870859136271e-43
gene-PA0085	3288.77790551456	1.69652818095025	0.122066008597879	13.8984488838257	6.47289388935329e-44	1.25907345273918e-42
gene-PA4465	1697.24665432135	1.5438339522301	0.111108818101079	13.8947923181546	6.81208105528199e-44	1.31948292709454e-42
gene-PA2003	382.200117276466	1.99323364825384	0.143550261828617	13.8852665461073	7.78103827243602e-44	1.50086135715188e-42
gene-PA1665	499.445189075289	1.6505264953166	0.118947593462934	13.876081451206	8.84489195754593e-44	1.69895633017861e-42
gene-PA4610	621.986887510154	-1.84742989716184	0.133160433330148	-13.8737149689312	9.14167513718423e-44	1.74867727727881e-42
gene-PA4067	32057.8862841298	1.50054695654189	0.108212985010409	13.8666071950382	1.00939564106368e-43	1.92285698566264e-42
gene-PA3644	1099.31414321379	1.41240769255777	0.101981003725152	13.8497135835644	1.27720336234754e-43	2.42300720181982e-42
gene-PA0626	364.792596415812	1.78567861735909	0.129249795334343	13.8157171757209	2.04903323369185e-43	3.87132918332763e-42
gene-PA3602	999.470648771802	1.66435733426824	0.12051572938436	13.8102913434653	2.2093623073492e-43	4.15720825995095e-42
gene-PA5523	1620.21139615693	-2.0277723714511	0.14698643206833	-13.7956431958866	2.70727393329275e-43	5.07338733027626e-42
gene-PA3363	446.747527392292	2.52795540473749	0.183812002282662	13.7529398153775	4.89013243575607e-43	9.12692733960951e-42
gene-PA0640	216.2046925219	2.21155511661894	0.160925609207182	13.7427170697965	5.63217595439358e-43	1.04694883668365e-41
gene-PA0052	1306.04722251101	1.31672440978571	0.0958452243164465	13.7380283595389	6.00899912733002e-43	1.11250947698761e-41
gene-PA3123	610.439864456811	1.54510675029069	0.112487044870019	13.7358640017265	6.19130443439888e-43	1.14167653770315e-41
gene-PA0715	1107.73197936848	1.41487925953029	0.103016965173158	13.7344296364397	6.31514278666284e-43	1.1598728385066e-41
gene-PA3455	1341.44485758685	1.55120250079094	0.113227770697013	13.6998414014686	1.01746292395783e-42	1.86131114263714e-41
gene-PA5054	1039.79232491647	-1.47452050387071	0.10764809519644	-13.6975995829742	1.04936392665795e-42	1.91208209560993e-41
gene-PA0100	988.913592449888	1.65906218011987	0.121132047737058	13.696310853435	1.06815085301592e-42	1.93865174504071e-41
gene-PA3972	1547.41977905638	1.18833414105008	0.0868868369224915	13.6768028753326	1.3970132181136e-42	2.52558075902106e-41
gene-PA2221	751.663925681763	-2.22924042957808	0.163042753793757	-13.6727353881546	1.47735427413824e-42	2.6603918764755e-41
gene-PA4112	2021.13262088027	1.5996080290747	0.116997516207944	13.6721537424064	1.4892124939499e-42	2.67131112727979e-41
gene-PA3311	688.999493776331	1.97421592466554	0.144782333529058	13.6357515212263	2.45449209091488e-42	4.38573974384403e-41
gene-PA3573	2830.21089213516	-1.28374207041781	0.0941677880957447	-13.6324968057291	2.56646961496399e-42	4.56811773165405e-41
gene-PA0567	521.539450896821	1.82393048773785	0.133831628609871	13.6285458578311	2.70924924279697e-42	4.80370731126694e-41
gene-PA0978	347.459225376258	-2.67476628579932	0.196532636317178	-13.6097817437435	3.5028832315837e-42	6.18708494160953e-41
gene-PA3486	441.639394343043	1.73465504735935	0.127578646997864	13.5967506175888	4.18622822815e-42	7.36584432510362e-41
gene-PA3815	1598.73245025412	-1.91535335769102	0.140944487613489	-13.5894165860781	4.62754320100194e-42	8.11139701772583e-41
gene-PA0114	419.724047069856	1.69070096573922	0.124590575256044	13.5700550564494	6.02767440353632e-42	1.05255981061752e-40
gene-PA5229	565.045738408477	1.61808884348101	0.119695309229506	13.5183981218383	1.21799109441688e-41	2.11884488500446e-40
gene-PA0180	919.369677234552	1.52411333605113	0.11313888263455	13.4711718956441	2.31167599770391e-41	4.0063256952688e-40
gene-PA3457	582.746095502154	1.51243600484891	0.112521060117287	13.441359362171	3.46021201555096e-41	5.97437355494005e-40
gene-PA4604	540.283669975945	1.73886694604692	0.129655842785967	13.4114044433571	5.18475713396356e-41	8.91855611476567e-40
gene-PA2736	902.369525181245	-1.37740517071165	0.102767224224542	-13.4031563186146	5.79454209886898e-41	9.93042344824758e-40
gene-PA1173	289.632622915239	3.26741784675179	0.243829300365824	13.4004315389889	6.01126075798547e-41	1.02636711460419e-39
gene-PA4739	19657.5186380835	4.14457543640573	0.309294978542015	13.4000734701314	6.04033302945028e-41	1.02752528655962e-39
gene-PA0424	1335.51068221539	-1.57986940432882	0.11804820700297	-13.3832562513133	7.57544332110576e-41	1.28392623934917e-39
gene-PA0141	4435.36186657096	1.56709027611481	0.117653138741126	13.3195790004626	1.78109014153659e-40	3.00762840750318e-39
gene-PA1417	230.138597573572	-2.6225198534216	0.196913471849314	-13.3181332327961	1.81591404525837e-40	3.05524224402959e-39
gene-PA5257	1482.27691074261	1.35236832061635	0.101687842668943	13.2992134076357	2.33916193679636e-40	3.92128601041135e-39
gene-PA0639	161.543829832964	2.51042726325702	0.188799073373406	13.2968198328596	2.41524451429871e-40	4.03415840975256e-39
gene-PA3190	3495.35322964469	1.80585526436846	0.136519917281363	13.2277787763866	6.06534807166459e-40	1.00943157438172e-38
gene-PA0300	2141.77989817048	1.18599123899168	0.0896787817054195	13.2248812532654	6.30367101474995e-40	1.04532098482005e-38
gene-PA0849	1524.61448828509	1.56926656662708	0.118764704787659	13.2132401577791	7.35872982458517e-40	1.21590482047805e-38
gene-PA0870	1747.18147676889	1.73201341852273	0.131321664956306	13.1890912219169	1.01400236575498e-39	1.66948246647517e-38
gene-PA2360	302.480483862606	2.60828458222845	0.197821532008347	13.1850388365125	1.06998878960083e-39	1.75539086123125e-38
gene-PA3202	741.943294336952	1.46926799066054	0.111518179307511	13.1751432796354	1.21995613439505e-39	1.9943254537451e-38
gene-PA3155	4287.72287409777	1.23136201861433	0.0935956731673772	13.1561852908764	1.56805064485751e-39	2.55431571476788e-38
gene-PA5278	612.011050515704	1.72447835756232	0.131216666759029	13.1422204218099	1.88609811256564e-39	3.06158883765056e-38
gene-PA2197	572.365651342905	-1.68931453938425	0.128916684975888	-13.103924753419	3.12661919026652e-39	5.05744367267672e-38
gene-PA0811	209.830649962889	2.12898429124077	0.162562489673119	13.096405545472	3.45223770752286e-39	5.56462092016797e-38
gene-PA3496	3239.73357139383	-2.03581230426493	0.15545916054138	-13.0954798493398	3.49458762810531e-39	5.6132574792911e-38
gene-PA5340	452.154821901597	1.69422384979277	0.130572332785277	12.975366324954	1.687874349314e-38	2.7017710938672e-37
gene-PA4385	18969.6503376415	-1.19506239063846	0.0921323381517944	-12.9711501369857	1.78334156795325e-38	2.84470748382855e-37
gene-PA4499	476.090496020231	1.50993208777187	0.116442639875524	12.9671749917898	1.87826064687241e-38	2.985786752442e-37
gene-PA4267	7391.32828297321	-1.13610496255416	0.0876909022341231	-12.9557905507793	2.17879847664969e-38	3.45163607469246e-37
gene-PA3326	6342.8172633418	1.92436361455683	0.148697172786108	12.9414943034923	2.62473999394944e-38	4.14385320962566e-37
gene-PA0893	460.454767413667	1.56141443691051	0.120795712409032	12.9260749886828	3.20781579145605e-38	5.04710948758103e-37
gene-PA2288	349.369852500814	-2.54358169216173	0.197195164076661	-12.898803599326	4.57139241696039e-38	7.16806770142428e-37
gene-PA4614	9813.61425815598	1.6650240977716	0.129328569471349	12.8743718775955	6.27474658509363e-38	9.80562093467174e-37
gene-PA3770	5121.07904669077	-1.13698837407538	0.0883774190129364	-12.8651457213177	7.07084495607226e-38	1.10123632592882e-36
gene-PA4299	122.772765243787	2.61210000311241	0.203619038294853	12.8283682360287	1.13734364580427e-37	1.76537178692179e-36
gene-PA0038	4637.04112409713	1.33607105771123	0.104407659512644	12.7966766418074	1.71118977111838e-37	2.64717612243481e-36
gene-PA1041	8671.64945062223	2.28304877999858	0.178482255104613	12.7914608578899	1.83001257018469e-37	2.82152439750884e-36
gene-PA3552	1323.7841960278	-1.88772116698489	0.14768723931102	-12.7818840394834	2.06993778462884e-37	3.18080439571298e-36
gene-PA2825	272.046176900679	-2.38011958371218	0.186258307866044	-12.7785955481994	2.15933544600228e-37	3.3071549521829e-36
gene-PA0575	760.745908071418	1.39745607124496	0.10952489275637	12.7592553261247	2.7683485811499e-37	4.22585660897385e-36
gene-PA2787	568.55051591721	1.84930980979517	0.144963386703749	12.7570819904648	2.84666194996246e-37	4.33105993047093e-36
gene-PA0951	1025.5369823818	-1.34898169513035	0.106020874392892	-12.7237367438726	4.3647684442144e-37	6.61894162099617e-36
gene-PA1435	317.065779994266	-2.6000373700877	0.204402573520842	-12.720179229165	4.56811192779911e-37	6.90458884824718e-36
gene-PA3691	9904.02627195019	1.14687682349698	0.0902043489742925	12.714207646727	4.93082184067235e-37	7.42846035473841e-36
gene-PA2915	468.347341105991	1.59079525911103	0.125460450163346	12.6796552781363	7.66683045697597e-37	1.15127323800193e-35
gene-PA4304	591.654425149775	1.50134367531129	0.118408571486113	12.6793496152208	7.69678539525224e-37	1.15201885299068e-35
gene-PA4812	4541.14553849252	1.00639866283308	0.0796326385837595	12.6380172845149	1.30298288260613e-36	1.94393239120202e-35
gene-PA2864	1017.39007120213	1.83432479567043	0.145192667137322	12.633728905438	1.37599737580728e-36	2.04624125886179e-35
gene-PA5375	624.483362919521	-1.92672612645317	0.153300184928413	-12.5683222584036	3.15344922780892e-36	4.67440544700936e-35
gene-PA2796	1492.64382355269	1.1504403233363	0.0916709262279822	12.5496749151983	3.99145300701254e-36	5.89762768023327e-35
gene-PA0134	844.735434197701	-1.57316473219932	0.12541862752834	-12.5433100584987	4.32543626337573e-36	6.37069047097831e-35
gene-PA3307	1178.6058186537	-1.28821300996433	0.102706831673897	-12.542622423156	4.36314068639272e-36	6.40575750454473e-35
gene-PA4958	918.803890239443	1.27684754889113	0.101836155483301	12.5382536568803	4.61043614123738e-36	6.74733670193788e-35
gene-PA1760	793.98519619688	1.34691148706282	0.107522224485558	12.5268193948474	5.3255919440934e-36	7.76929710831347e-35
gene-PA5040	6591.46192086927	1.40017938500866	0.111809969710597	12.5228491576628	5.59886278099344e-36	8.14219476983588e-35
gene-PA1655	311.331684180767	1.63395629373448	0.130525209565663	12.5183196347406	5.92768096174475e-36	8.59327334391299e-35
gene-PA2649	564.737116660164	1.60749749596673	0.129002356400067	12.4609932781499	1.21843511431642e-35	1.76081061974881e-34
gene-PA0176	7306.81434118617	3.91895506818352	0.315267903833937	12.4305551580911	1.78391139748479e-35	2.56994735700152e-34
gene-PA2575	673.773774092707	1.30563556147989	0.10520790767374	12.4100515859396	2.30504229455367e-35	3.31035669093222e-34
gene-PA5401	174.887909312589	-3.39598701293508	0.273991632267671	-12.3944917033723	2.79914974487387e-35	4.00747836144986e-34
gene-PA3737	2207.39698272018	1.24688261012218	0.10066740110354	12.386160727838	3.10558810544514e-35	4.43243379755482e-34
gene-PA1119	348.671452202858	1.65940462108076	0.134043912752789	12.3795597054908	3.37187503920301e-35	4.79763701565613e-34
gene-PA4015	874.891752301351	1.60413610297875	0.129884269387565	12.3505033407251	4.8407610545593e-35	6.86643337277488e-34
gene-PA5362	519.082050265022	1.45720578730338	0.118155957165317	12.3329015503175	6.02378666249994e-35	8.51829954421004e-34
gene-PA0492	205.543939973461	-1.99275599780051	0.161775410762386	-12.3180401051644	7.24332792918564e-35	1.02115418206562e-33
gene-PA2534	266.699873400942	-1.85776507054158	0.150827989080147	-12.3171109147016	7.32725242714376e-35	1.02983639296136e-33
gene-PA4117	1950.96133425796	1.77926870363216	0.144567231881712	12.3075518599402	8.24874705078874e-35	1.15582747428985e-33
gene-PA2900	866.85946385592	-1.40996356984187	0.114698978841601	-12.2927299273434	9.91018255592744e-35	1.38442247220683e-33
gene-PA0151	256.792524734773	-2.44766251534242	0.199242081502747	-12.2848672172132	1.09224210313293e-34	1.52121936418212e-33
gene-PA1659	219.876356892833	1.96266305947057	0.159785650042501	12.2830996334685	1.11637583256941e-34	1.55014836992319e-33
gene-PA3125	273.079289461048	-2.17161179323108	0.176868128468388	-12.2781408501148	1.18694539718016e-34	1.64318867297314e-33
gene-PA2100	425.988144024659	-1.88225910952308	0.153751406638233	-12.2422236692242	1.84896520893824e-34	2.55201485425309e-33
gene-PA1535	245.14219189926	-2.04153335560231	0.166779599540868	-12.2409057296126	1.87923738637002e-34	2.58605503019875e-33
rna-PA2570.1	1159.32176138075	-1.49501797105494	0.122305722370152	-12.2236142519182	2.32512826101462e-34	3.19013133430874e-33
gene-PA4946	1832.07802067661	1.49398323206464	0.122294004297673	12.2163244277142	2.54325675615135e-34	3.4790544943198e-33
gene-PA3336	1109.26864822678	1.41261603996161	0.115637011668269	12.2159507547118	2.55496999419109e-34	3.48473718142631e-33
gene-PA3857	1005.25106129483	1.29334748692077	0.105955633528885	12.2065004365076	2.86969084122232e-34	3.90244093747342e-33
gene-PA3971	238.672590997381	1.88029459342486	0.154223931081475	12.1919768238272	3.42998664431857e-34	4.65065836185548e-33
gene-PA1948	449.576356802228	-2.13168762460482	0.175008690861717	-12.1804672334197	3.95012393998281e-34	5.34019688073922e-33
gene-PA1666	249.97582546931	1.79780466345363	0.147679157705957	12.1737196458909	4.290742724109e-34	5.78372045559722e-33
gene-PA4197	915.188970681189	-2.21781996248016	0.182572228721339	-12.1476304365284	5.90523673995437e-34	7.93677590996783e-33
gene-PA4763	1933.28369758646	-1.89512813225766	0.156280742737604	-12.1264341278412	7.65090005577196e-34	1.02530957142758e-32
gene-PA0820	1116.92167353991	1.26555775239601	0.104371768251673	12.12547965408	7.74056653191681e-34	1.03431918006193e-32
gene-PA2971	3726.1109839031	-1.0870671916364	0.0897214767466665	-12.1160198321946	8.6876736454871e-34	1.157519523286e-32
gene-PA3228	713.368382184679	1.58006766249359	0.130416985970986	12.1155051294094	8.74238588884859e-34	1.16145241923896e-32
gene-PA3574	830.498255605943	-1.53251986111966	0.126823274720313	-12.0839007232653	1.28476965853782e-33	1.70195061087912e-32
gene-PA4840	381.567131853513	-1.53470524906082	0.127275716132762	-12.0581152139027	1.7575913621113e-33	2.32163214307539e-32
gene-PA0483	389.337161853164	1.6276934423147	0.135090660594108	12.0488969049108	1.96562816343445e-33	2.58901309526651e-32
gene-PA3008	767.051471191462	-1.75141427899619	0.145521915716592	-12.0353987258326	2.31512781440037e-33	3.04066644569393e-32
gene-PA1331	438.994781442818	1.5068038140948	0.125344184664087	12.0213300531885	2.74516726349986e-33	3.59523326270862e-32
gene-PA3787	922.608427214397	1.37705569687665	0.114585157328745	12.0177493226795	2.86673760512696e-33	3.74381313304116e-32
gene-PA3069	1170.78925463608	-1.25300832641772	0.104307530977703	-12.0126352783248	3.04969265263438e-33	3.9714924092216e-32
gene-PA5358	1109.67015374732	1.44769943862941	0.120582472985563	12.0058861191438	3.30900548970515e-33	4.29704656550444e-32
gene-PA0007	2694.47051621071	1.62851035286145	0.135702020461945	12.0006345323218	3.52582867029956e-33	4.56575004777556e-32
gene-PA3578	677.919797766639	-1.44697491070407	0.120855417113551	-11.9727766058227	4.93490314082699e-33	6.37252198297267e-32
gene-PA5496	966.313576025184	1.36057263536455	0.113653128167344	11.9712730947557	5.02515856511529e-33	6.47094440926858e-32
gene-PA0907	561.726115589894	-2.51304911751581	0.210250617127374	-11.9526361056689	6.28979699130817e-33	8.07687023117846e-32
gene-PA3031	7266.15807670495	1.13597244730577	0.095203886393333	11.9319965848088	8.061642525575e-33	1.0323381123028e-31
gene-PA4138	270.903498742144	-1.83017694617602	0.15363491964585	-11.9125062869485	1.01868544080908e-32	1.30086977344317e-31
gene-PA0286	3773.50009298635	1.64217833506212	0.137860681821699	11.9118686587233	1.02650656991831e-32	1.30723626721641e-31
gene-PA3306	1270.5207854428	-1.45884076121891	0.122488397311172	-11.9100322417709	1.04936677131776e-32	1.33266689139804e-31
gene-PA2853	106846.724754858	1.32299605030522	0.111119842579628	11.9060288387033	1.10096950974042e-32	1.39435973623718e-31
gene-PA3465	2171.26369522646	1.52308557921746	0.127998992430825	11.8991997537839	1.19487436597469e-32	1.50914269236803e-31
gene-PA0172	505.458560603325	-1.95253515910303	0.164216305182083	-11.8900200375235	1.33374583656232e-32	1.67993669577931e-31
gene-PA2318	395.677333722716	1.81263948163331	0.1527778251118	11.8645456584216	1.8088173328522e-32	2.27211114562633e-31
gene-PA3856	438.022888945611	1.67661424756945	0.141398892828559	11.8573364616248	1.97147214159365e-32	2.46969743824639e-31
gene-PA2442	683.474129381347	1.68028965440307	0.14176476082356	11.8526610184484	2.08464146215436e-32	2.60438946897876e-31
gene-PA1174	3156.65679869409	2.46906939782403	0.208428185901335	11.8461396530738	2.25334083160554e-32	2.80754087397339e-31
gene-PA0451	974.696786393719	1.85351819610099	0.156831954473536	11.8184983559186	3.13233402390421e-32	3.89219942053865e-31
gene-PA0615	214.017541838429	1.76092973193963	0.149314613758283	11.7934185249295	4.22054707215873e-32	5.23030161361606e-31
gene-PA2569	424.822240142263	-1.59972215911887	0.135692101310736	-11.7893535708132	4.42927604906449e-32	5.47425270407166e-31
gene-PA2648	502.345075659506	1.74785907924742	0.148600486064795	11.7621356802649	6.11672142063154e-32	7.53959512008327e-31
gene-PA4542	13249.4291803819	-1.05725334190936	0.0899222081286305	-11.7574219307092	6.46791712302686e-32	7.95122611657436e-31
gene-PA2665	445.603990183201	-1.72470701289064	0.146729473632366	-11.7543324472896	6.7088855328336e-32	8.22552188999013e-31
gene-PA1299	250.021184051149	-1.85866900079264	0.158615987617598	-11.7180432358032	1.03024175347282e-31	1.25979164018825e-30
gene-PA0892	480.673971174854	1.54728388942056	0.132098619337944	11.7130966029417	1.09216547264496e-31	1.3319795843633e-30
gene-PA0585	187.289364099671	1.91253597347728	0.163358738038416	11.7075829333814	1.16555054944177e-31	1.41772771317323e-30
gene-PA3622	4553.68435884945	1.31284715219785	0.11219292588102	11.7016927929139	1.24936028778432e-31	1.51169315661042e-30
gene-PA3933	494.210950528682	1.48804376272495	0.127162810219089	11.7018785615165	1.2466278361081e-31	1.51169315661042e-30
gene-PA4918	1278.46831614136	-2.51422248356306	0.21510554559222	-11.6883201529789	1.46250697580619e-31	1.76496260692842e-30
gene-PA0436	613.218022185375	1.50009872829958	0.128366734065311	11.6860395274709	1.50230189942868e-31	1.80825372228883e-30
gene-PA4831	282.750643777282	-1.77796991446576	0.152530433691464	-11.6564928810352	2.12620990203382e-31	2.55255928343122e-30
gene-PA0489	196.536829385051	-2.18317247497287	0.187514868751483	-11.6426632698993	2.50082428560309e-31	2.99449349522864e-30
gene-PA2892	138.072972086943	-2.69233577723175	0.231342308665129	-11.6378875648247	2.64485262272852e-31	3.15874885771463e-30
gene-PA1366	2887.45276516175	1.08960538212077	0.0938639538393096	11.6083473746069	3.73769699978354e-31	4.45239875168013e-30
gene-PA4959	1563.27020248539	1.12547883681032	0.0972868649844098	11.5686617817388	5.9401933857035e-31	7.05780708971472e-30
gene-PA1179	3879.47299857346	-1.77374909572213	0.15346397837328	-11.5580810202101	6.71935916344942e-31	7.96304517827811e-30
gene-PA5231	3779.87706105309	1.40941035018325	0.121954620633109	11.5568425605074	6.81694788385305e-31	8.05798198578528e-30
gene-PA0628	252.704940341203	1.86405766689536	0.161727127873304	11.5259430585799	9.76372167822917e-31	1.15117025413393e-29
gene-PA3257	6043.71923338247	1.07257523166868	0.0931395302680922	11.5157895748603	1.09848723222546e-30	1.29184340320392e-29
gene-PA2815	4230.41171006552	1.33334009928242	0.115993048677825	11.4950000407854	1.39780954764284e-30	1.63966972382531e-29
gene-PA4715	1240.07350124366	1.10297806276789	0.0959935389740627	11.4901281331644	1.47892406821734e-30	1.73041623210201e-29
gene-PA2012	907.323881527621	1.48049108793569	0.128867208668583	11.4885012504863	1.5070380087272e-30	1.75884689119807e-29
gene-PA0962	7271.68788490847	1.28712438642911	0.11209433312811	11.4825107613432	1.61520823388486e-30	1.88033079752758e-29
gene-PA3628	567.097334774379	1.55306453026139	0.135341388909395	11.4751632355502	1.75845514223247e-30	2.04193405684929e-29
gene-PA3784	399.085458347359	1.87029687465845	0.163154574830901	11.4633431308739	2.01580561117656e-30	2.33489041897586e-29
gene-PA2374	131.210114394608	2.14150097697255	0.187203090751899	11.439453100754	2.65554182563678e-30	3.06818241007157e-29
gene-PA4647	1007.02055074681	1.1783486625155	0.103044226427	11.4353681266197	2.78353620065367e-30	3.20802547125336e-29
rna-PA2958.1	506.786241972521	1.57261951904032	0.137585896922742	11.4300924310824	2.95793795426008e-30	3.4005221868177e-29
gene-PA5277	1426.31555290293	1.17458136130782	0.102799598600273	11.4259333431357	3.10303624456399e-30	3.55845698692537e-29
gene-PA0635	144.956059155018	2.55805308645464	0.224087152677614	11.4154383947875	3.50134064686968e-30	4.00525567793281e-29
gene-PA0872	3324.0198835708	1.37026978357	0.120320294726694	11.3885175122164	4.77036737153984e-30	5.42997372414781e-29
gene-PA4390	692.56635138716	-1.30415292388063	0.114513986785595	-11.3885906908682	4.76636323620545e-30	5.42997372414781e-29
gene-PA0629	243.208529312901	2.04522497561076	0.179800022937526	11.3749984132171	5.57038710971076e-30	6.32499620092773e-29
gene-PA2698	289.840485708649	1.54053338702074	0.135446194332436	11.3737664953486	5.64959323572368e-30	6.39917071663051e-29
gene-PA1793	3443.66722466484	1.09004969576998	0.0958840037001676	11.3684207344804	6.00644950345123e-30	6.78669907130151e-29
gene-PA1103	594.983310719911	1.40058897373121	0.123222092992561	11.3663787046351	6.14859339390176e-30	6.93032164936115e-29
gene-PA3177	462.272327717711	-1.51247504936379	0.133188719881017	-11.3558794672323	6.9338615013044e-30	7.79636622463739e-29
gene-PA4367	984.356288097822	1.1167492151494	0.0983795283132546	11.3514390066346	7.2952073731358e-30	8.18270218738589e-29
gene-PA2756	884.801889653439	1.161149608892	0.102325238622634	11.3476364631234	7.61945426233534e-30	8.52565149256455e-29
gene-PA5487	2089.5271354064	1.00224025937251	0.088389004658059	11.3389698554675	8.41289203719483e-30	9.39066157178406e-29
gene-PA4888	311.403381128434	1.59345576795439	0.140610751663727	11.3323892312671	9.0696435465312e-30	1.00992890699297e-28
gene-PA0109	358.43113140364	1.58734127236726	0.140093394845814	11.3305932382771	9.25755856381136e-30	1.02589771584544e-28
gene-PA3232	176.226445453987	2.10037897260064	0.185569040383298	11.3185850843559	1.0617166842375e-29	1.17374434396519e-28
gene-PA4694	3748.36940879001	1.02660431865951	0.0907884702286108	11.3076508071395	1.20266490350112e-29	1.32638402036846e-28
gene-PA2916	185.479971557738	2.23766279761934	0.198528517764	11.2712411436998	1.81986287289335e-29	2.00228349499722e-28
gene-PA4566	3885.97360186526	-1.12037717346963	0.0994997302343176	-11.2601026237076	2.0651808028151e-29	2.26678178594705e-28
gene-PA2368	60.7927316270719	3.55210218575213	0.315579817241657	11.2557964473124	2.16858132218971e-29	2.37462230292032e-28
gene-PA5119	5365.52968802406	1.17457300965472	0.104428414626136	11.247638048129	2.37876926783946e-29	2.59860813382463e-28
gene-PA5001	679.492550640831	1.25871638290027	0.111979382554703	11.2406083529294	2.57600993973944e-29	2.80742454425504e-28
gene-PA4250	8358.45843159945	-1.42691276463923	0.127014459919397	-11.234254474213	2.7682067952437e-29	3.00977201086638e-28
gene-PA1668	346.015679137211	1.52236619029885	0.135810453360972	11.2094919987679	3.66289567105928e-29	3.96383780365805e-28
gene-PA2693	173.932366448742	-2.04849521554498	0.18288854165637	-11.2007848987823	4.04136866643702e-29	4.36316382957252e-28
gene-PA0617	123.683870152186	2.11144708959673	0.188582731293034	11.1963968021855	4.24656211664682e-29	4.57398396208921e-28
gene-PA4703	375.45163439106	1.40794325479823	0.126150463086442	11.160825100051	6.34004002215695e-29	6.81295676040642e-28
gene-PA0620	1016.03933675284	1.23277341807543	0.110593013562791	11.1469375719245	7.4113362283785e-29	7.94564186344765e-28
gene-PA2748	485.348092140588	-1.71495932945142	0.15395222835474	-11.1395550930238	8.05205850634479e-29	8.61252661583515e-28
gene-PA4329	1634.13769362624	1.083076561717	0.0973624684670752	11.1241690845509	9.56933198922651e-29	1.02117177014662e-27
gene-PA1413	400.693708097705	-2.20309385678314	0.19818789765563	-11.11618763226	1.04648827649368e-28	1.1141595738189e-27
gene-PA4735	3971.79893625027	1.2424283169668	0.111980645642915	11.0950272686289	1.32619562938724e-28	1.40870088743667e-27
gene-PA0177	1553.96882361785	4.01896541480096	0.362339393196158	11.0917153648409	1.37623082339427e-28	1.458488297896e-27
gene-PA3690	1119.49275893142	-1.20044563236464	0.108286680725345	-11.0858105939124	1.47012767667668e-28	1.55442398841273e-27
gene-PA3048	1281.09997881318	-1.02960238081024	0.0929655480659504	-11.075096121413	1.65702245371596e-28	1.74802597520151e-27
gene-PA4115	1102.12413995346	1.11879681676024	0.101123054006556	11.0637166544407	1.88136600432174e-28	1.98015919632951e-27
rna-PA0714.1	273.756970689588	-1.90680428860124	0.172864622882673	-11.0306218635344	2.71977850285324e-28	2.85607719775705e-27
gene-PA0588	26118.0345717447	1.80341342202071	0.163520077400725	11.0286972137448	2.77860892637155e-28	2.91122435240291e-27
gene-PA2006	138.969499839954	2.20631747413689	0.200235809247751	11.018595936589	3.1087016345901e-28	3.2496858357053e-27
gene-PA3333	467.970250032284	1.42642960833123	0.129693017301519	10.9985073831305	3.88509294412e-28	4.05209920189892e-27
gene-PA4785	541.718530567656	-1.46050975348988	0.132890873809433	-10.9902938525656	4.25538372157365e-28	4.41831508028255e-27
gene-PA1086	1047.52003514869	1.1912053543454	0.108416598472135	10.9872968819582	4.39904039448282e-28	4.55720813900355e-27
gene-PA3133	152.409115473323	-2.43556939033467	0.221711860058959	-10.9852914033872	4.49784700758135e-28	4.64911988900225e-27
gene-PA1883	83.7079304247083	-3.13333094562917	0.285809692357483	-10.9629975099308	5.75606639624703e-28	5.93634588069325e-27
gene-PA0835	2446.15700966671	1.01757469512993	0.0928713794780351	10.9568168455018	6.16290800894415e-28	6.34174239313226e-27
